nombre,telefono,web_link,direccion,codigo_postal,latitude,longitude,descripcion,maps_link,place_id,sector,tipo_instalacion,subtipo_instalacion,provincia,municipio,otro1,otro2,id,comarca,area_actividad,otro3
Campo de Fútbol de Brexo - Lema (Os Pinares),+34 981 61 31 28,,"Lugar, Pousadoira, 14, 15659 Cambre, A Coruña",15659.0,43.2736416,-8.3242812,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Brexo+-+Lema+%28Os+Pinares%29/@43.2736416,-8.3242812,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Brexo+-+Lema+%28Os+Pinares%29!3m4!1s0xd2e65ec6c031f81:0x5f9d0bd5e95adb92!8m2!3d43.2736416!4d-8.3242812",ChIJgR8DbOxlLg0Rktta6dULnV8,Campo de fútbol,Soccer field,Soccer field,Galicia,Cambre,"sports complex, Nebrixe (San Cibran De Bribes-Cambre), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",3284,La Coruña,,
Campo de Fútbol A Barcala,+34 638 27 17 80,,"Rúa Lendoiro, s/n, 15660 Cambre, A Coruña",15660.0,43.3063697,-8.347063,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+A+Barcala/@43.3063697,-8.347063,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+A+Barcala!3m4!1s0xd2e651c8702551b:0xcf223fd65c728dec!8m2!3d43.3063697!4d-8.347063",ChIJG1UChxxlLg0R7I1yXNY_Is8,Campo de fútbol,Soccer field,Soccer field,Galicia,Cambre,"sports complex, Nebrixe (San Cibran De Bribes-Cambre), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3285,La Coruña,,
Pista Fútbol Baloncesto Braxe Xerpe,,,"15319 Betanzos, A Coruña",15319.0,43.2921641,-8.1943963,,"https://www.google.com/maps/place/Pista+F%C3%BAtbol+Baloncesto+Braxe+Xerpe/@43.2921641,-8.1943963,14z/data=!4m8!1m2!2m1!1sPista+F%C3%BAtbol+Baloncesto+Braxe+Xerpe!3m4!1s0xd2e6d1625656fbf:0xc9764bc4a7c0a808!8m2!3d43.2921641!4d-8.1943963",ChIJv29lJRZtLg0RCKjAp8RLdsk,attractions,Park,Park,Galicia,Betanzos,"sports complex, Nebrixe (San Cibran De Bribes-Cambre), Galicia, ES","{""Children"": {""Good for kids"": true}}",3286,Betanzos,,
campo de futbol de A Xironda,,,"32688 A Xironda, Province of Ourense",32688.0,41.9023576,-7.636901099999999,,"https://www.google.com/maps/place/campo+de+futbol+de+A+Xironda/@41.902357599999995,-7.636901099999999,14z/data=!4m8!1m2!2m1!1scampo+de+futbol+de+A+Xironda!3m4!1s0xd3acfdbfc4921fd:0x79ce40588763006!8m2!3d41.902357599999995!4d-7.636901099999999",ChIJ_SFJ_NvPOg0RBjB2iAXknAc,Campo de fútbol,Soccer field,Soccer field,Galicia,,"sports complex, Xironda, A, Galicia, ES",{},3288,Verín,,
Profitnessforma,+34 625 57 15 84,http://www.profitnessforma.com/,"Rúa de Praga, 1A, 15707 Santiago de Compostela, A Coruña",15707.0,42.885432,-8.526891599999999,,"https://www.google.com/maps/place/Profitnessforma/@42.885432,-8.526891599999999,14z/data=!4m8!1m2!2m1!1sProfitnessforma!3m4!1s0xd2effb29856023d:0x6c0085ce37dbd088!8m2!3d42.885432!4d-8.526891599999999",ChIJPQJWmLL_Lg0RiNDbN86FAGw,Programa de fitness,Physical fitness program,Physical fitness program,Galicia,Santiago de Compostela,"fitness center, Probaos (Santaia), Galicia, ES",{},3289,Santiago,,
Alborar,+34 981 66 29 00,,"Av. Vilaboa, 166, 15174 Culleredo, A Coruña",15174.0,43.322861,-8.383383,,"https://www.google.com/maps/place/Alborar/@43.322860999999996,-8.383383,14z/data=!4m8!1m2!2m1!1sAlborar!3m4!1s0xd2e64bc8da9b4ef:0xe31cafd305fc8ca0!8m2!3d43.322860999999996!4d-8.383383",ChIJ77SpjbxkLg0RoIz8BdOvHOM,Clínica de fisioterapia,Physical therapy clinic,"Physical therapy clinic, Acupuncture clinic, Pilates studio, Podiatrist, Wellness center",Galicia,,"fitness center, Probaos (Santaia), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Accepts new patients"": true}}",3290,La Coruña,,
"Sadhana Pilates, Osteopatía",+34 691 20 57 48,https://sadhanacentroterapias.negocio.site/,"Av. Nueva York, 22, 15008 A Coruña",15008.0,43.3260515,-8.404855099999999,,"https://www.google.com/maps/place/Sadhana+Pilates%2C+Osteopat%C3%ADa/@43.3260515,-8.404855099999999,14z/data=!4m8!1m2!2m1!1sSadhana+Pilates%2C+Osteopat%C3%ADa!3m4!1s0xd2e7108aa5e7e5d:0x8985b5344788a809!8m2!3d43.3260515!4d-8.404855099999999",ChIJXX5eqghxLg0RCaiIRzS1hYk,Osteópata,Osteopath,"Osteopath, Naturopathic practitioner, Pilates studio, Reiki therapist",Galicia,,"fitness center, Probaos (Santaia), Galicia, ES","{""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",3291,La Coruña,,
EROSKI Hipermercado,+34 981 77 35 24,http://www.eroski.es/,"Av. de Fraga Iribarne, s/n, 15300 Betanzos, A Coruña",15300.0,43.2755042,-8.216023999999999,,"https://www.google.com/maps/place/EROSKI+Hipermercado/@43.2755042,-8.216023999999999,14z/data=!4m8!1m2!2m1!1sEROSKI+Hipermercado!3m4!1s0xd2e6d49c114519b:0x6e47500875cbc0fa!8m2!3d43.2755042!4d-8.216023999999999",ChIJm1EUwUltLg0R-sDLdQhQR24,Hipermercado,Hypermarket,Hypermarket,Galicia,Betanzos,"fitness center, Probaos (Santaia), Galicia, ES","{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Recycling"": {""Batteries"": true, ""Light bulbs"": true}, ""Payments"": {""Credit cards"": true}}",3292,Betanzos,,
Casa da Cultura de Carral,+34 981 67 25 80,http://www.carral.es/,"Casa de Cultura, Rúa Belvís de Paleo, n°17, 15175 Carral, A Coruña",15175.0,43.2284134,-8.3609669,,"https://www.google.com/maps/place/Casa+da+Cultura+de+Carral/@43.2284134,-8.3609669,14z/data=!4m8!1m2!2m1!1sCasa+da+Cultura+de+Carral!3m4!1s0xd2e66f11e1b88fb:0x4fa5f27b976a10e7!8m2!3d43.2284134!4d-8.3609669",ChIJ-4gbHvFmLg0R5xBql3vypU8,Oficinas del ayuntamiento,City government office,"City government office, Cultural center, Fitness center, Heritage museum, Public library",Galicia,Carral,"fitness center, Probaos (Santaia), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}}",3293,La Coruña,,
Galería Municipal Tiro Olímpico,+34 981 67 25 80,http://www.carral.es/concello/areas/servizos-sociais-deporte-cultura-xuventude-e-participacion-cidada/,"c/Paleo, nº17, 15175, A Coruña",15175.0,43.2283995,-8.3608236,,"https://www.google.com/maps/place/Galer%C3%ADa+Municipal+Tiro+Ol%C3%ADmpico/@43.228399499999995,-8.3608236,14z/data=!4m8!1m2!2m1!1sGaler%C3%ADa+Municipal+Tiro+Ol%C3%ADmpico!3m4!1s0xd2e6735a733a17f:0xa04f88a28495c092!8m2!3d43.228399499999995!4d-8.3608236",ChIJf6EzpzVnLg0RksCVhKKIT6A,Centro deportivo,Fitness center,Fitness center,Galicia,Carral,"fitness center, Probaos (Santaia), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Swimming pool"": true}, ""Planning"": {""Appointment required"": true, ""Membership required"": true}}",3294,La Coruña,,
Nando Muiño Fisioterapia y Osteopatía,+34 698 11 16 68,,"Rúa Vila de Ordes, 23, bajo, 15100 Carballo, A Coruña",15100.0,43.2192423,-8.6838977,,"https://www.google.com/maps/place/Nando+Mui%C3%B1o+Fisioterapia+y+Osteopat%C3%ADa/@43.2192423,-8.6838977,14z/data=!4m8!1m2!2m1!1sNando+Mui%C3%B1o+Fisioterapia+y+Osteopat%C3%ADa!3m4!1s0xd2e9343df7b45f5:0x6af8296485bb589f!8m2!3d43.2192423!4d-8.6838977",ChIJ9UV730OTLg0Rn1i7hWQp-Go,Clínica de fisioterapia,Physical therapy clinic,"Physical therapy clinic, Osteopath, Pilates studio",Galicia,,"gym, Sisamo (Carballo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true, ""Accepts new patients"": true}}",3295,Bergantiños,,
Atmósfera Sport (Carballo),+34 981 70 21 14,http://atmosferasportcarballo.com/,"Rúa da Iglesia, 9, 15102 Carballo, A Coruña",15102.0,43.2108939,-8.690914099999999,,"https://www.google.com/maps/place/Atm%C3%B3sfera+Sport+%28Carballo%29/@43.210893899999995,-8.690914099999999,14z/data=!4m8!1m2!2m1!1sAtm%C3%B3sfera+Sport+%28Carballo%29!3m4!1s0xd2e9247864b8309:0x9f6b2f1c523bcace!8m2!3d43.210893899999995!4d-8.690914099999999",ChIJCYNLhkeSLg0Rzso7Uhwva58,Tienda de deportes,Sporting goods store,"Sporting goods store, Shoe store",Galicia,,"gym, Sisamo (Carballo), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true}}",3296,Bergantiños,,
KARATE-DO CARBALLO,+34 650 78 46 84,,"Rúa Xasmins, Nº 36, 15100 Carballo, A Coruña",15100.0,43.21338,-8.69723,,"https://www.google.com/maps/place/KARATE-DO+CARBALLO/@43.21338,-8.69723,14z/data=!4m8!1m2!2m1!1sKARATE-DO+CARBALLO!3m4!1s0xd2e9397027563bb:0x65d1d3b61573f267!8m2!3d43.21338!4d-8.69723",ChIJu2N1ApeTLg0RZ_JzFbbT0WU,Escuela deportiva,Sports school,Sports school,Galicia,,"gym, Sisamo (Carballo), Galicia, ES",{},3297,Bergantiños,,
Oficinas del Patronato Deportivo Municipal,+34 981 70 21 09,http://www.carballo.org/servizos/internav42.php?txt=padroado_deportivo,"Rúa Vila de Corcubión, s/n, 15100 Carballo, A Coruña",15100.0,43.2168783,-8.6841054,,"https://www.google.com/maps/place/Oficinas+del+Patronato+Deportivo+Municipal/@43.2168783,-8.6841054,14z/data=!4m8!1m2!2m1!1sOficinas+del+Patronato+Deportivo+Municipal!3m4!1s0xd2e9238ede4d867:0xab710d79e991c4b2!8m2!3d43.2168783!4d-8.6841054",ChIJZ9jk7TiSLg0RssSR6XkNcas,Instalaciones deportivas,Sports activity location,Sports activity location,Galicia,,"gym, Sisamo (Carballo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3298,Bergantiños,,
Academia Exacto,+34 699 07 10 42,,"Rua Oliveira, 5, 32660 Allariz, Ourense",32660.0,42.1876052,-7.803277599999999,,"https://www.google.com/maps/place/Academia+Exacto/@42.1876052,-7.8032775999999995,14z/data=!4m8!1m2!2m1!1sAcademia+Exacto!3m4!1s0xd25532aa4fb963b:0x8f261c19593f26af!8m2!3d42.1876052!4d-7.8032775999999995",ChIJO5b7pCpTJQ0RryY_WRkcJo8,Servicio de clases particulares,Tutoring service,"Tutoring service, After school program, English language camp, Language school",Galicia,,"fitness center, Valverde (Allariz), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}}",3299,Allariz-Maceda,,
Rozavales,,,"Rozavales, 32781 Manzaneda, Province of Ourense",32781.0,42.3045227,-7.239298499999999,,"https://www.google.com/maps/place/Rozavales/@42.3045227,-7.239298499999999,14z/data=!4m8!1m2!2m1!1sRozavales!3m4!1s0xd3a829496acde03:0x421196d90504cea1!8m2!3d42.3045227!4d-7.239298499999999",ChIJA96slpSCOg0Roc4EBdmWEUI,Parada de autobús,Bus stop,Bus stop,Galicia,,"sports complex, Rozabales, Galicia, ES",{},3300,Tierra de Trives,,
San cristovo,,,"32794 Chandrexa de Queixa, Province of Ourense",32794.0,42.3239829,-7.3450061,,"https://www.google.com/maps/place/San+cristovo/@42.3239829,-7.3450061,14z/data=!4m8!1m2!2m1!1sSan+cristovo!3m4!1s0xd30775450ccf42f:0x79c98a83abf6b9f9!8m2!3d42.3239829!4d-7.3450061",ChIJL_TMUFR3MA0R-bn2q4OKyXk,Oficinas de empresa,Corporate office,Corporate office,Galicia,Chandrexa de Queixa,"sports complex, San Cristovo (Chandrexa De Queixa), Galicia, ES",{},3302,Tierra de Trives,,
Chandrexa de Queixa,,,"OU-0602, 32768 Chandrexa de Queixa, Province of Ourense",32768.0,42.2601968,-7.4154285,,"https://www.google.com/maps/place/Chandrexa+de+Queixa/@42.260196799999996,-7.4154285,14z/data=!4m8!1m2!2m1!1sChandrexa+de+Queixa!3m4!1s0xd3a9f6ccc54fa43:0x155f08eac1f63eab!8m2!3d42.260196799999996!4d-7.4154285",ChIJQ_pUzGyfOg0Rqz72weoIXxU,Reserva natural,Nature preserve,Nature preserve,Galicia,Chandrexa de Queixa,"sports complex, San Cristovo (Chandrexa De Queixa), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}}",3303,Tierra de Trives,,
Campo De Futbol Porto Do Son,,,"15979 A Arnela, A Coruña",15979.0,42.7100375,-9.0070141,,"https://www.google.com/maps/place/Campo+De+Futbol+Porto+Do+Son/@42.7100375,-9.0070141,14z/data=!4m8!1m2!2m1!1sCampo+De+Futbol+Porto+Do+Son!3m4!1s0xd2f25842227b9dd:0x8a2110f835474500!8m2!3d42.7100375!4d-9.0070141",ChIJ3bknIoQlLw0RAEVHNfgQIYo,Soccer field,Soccer field,Soccer field,Galicia,,"sports complex, Porto Do Son, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3304,Noia,,
"Mergullo Compostela, Porto do Son",+34 981 56 09 27,http://www.mergullocompostela.com/,"Puerto pesquero S/N, 15970 Porto do Son, A Coruña",15970.0,42.7273189,-9.003637699999999,,"https://www.google.com/maps/place/Mergullo+Compostela%2C+Porto+do+Son/@42.7273189,-9.003637699999999,14z/data=!4m8!1m2!2m1!1sMergullo+Compostela%2C+Porto+do+Son!3m4!1s0xd2f25f23faf8e87:0xf559f9e19bab5395!8m2!3d42.7273189!4d-9.003637699999999",ChIJh46vP_IlLw0RlVOrm-H5WfU,Centro de buceo,Diving center,Diving center,Galicia,,"sports complex, Porto Do Son, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3305,Noia,,
coidate moito,+34 639 45 82 75,,"n°9, Rúa dos Concheiros, 9, 15703 Santiago de Compostela, A Coruña",15703.0,42.8826543,-8.5345126,,"https://www.google.com/maps/place/coidate+moito/@42.8826543,-8.5345126,14z/data=!4m8!1m2!2m1!1scoidate+moito!3m4!1s0xd2eff7c40443d49:0xff355a0c2011c56e!8m2!3d42.8826543!4d-8.5345126",ChIJST1EQHz_Lg0RbsURIAxaNf8,Entrenador personal,Personal trainer,Personal trainer,Galicia,Santiago de Compostela,"gym, Taboada (Santiago), Galicia, ES","{""Service options"": {""Outdoor services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",3306,Santiago,,
Queiruga's Culture's House,+34 981 86 74 12,,"Lugar Tarrio, 269, 15996 Porto do Son, A Coruña",15996.0,42.6686597,-9.036038,,"https://www.google.com/maps/place/Queiruga%27s+Culture%27s+House/@42.6686597,-9.036038,14z/data=!4m8!1m2!2m1!1sQueiruga%27s+Culture%27s+House!3m4!1s0xd2f2fddeb7ac6cf:0xe6294463baa01607!8m2!3d42.6686597!4d-9.036038",ChIJz8Z6690vLw0RBxagumNEKeY,Centro comunitario,Community center,Community center,Galicia,,"swimming pool, Tarrio (Queiruga), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3307,Noia,,
Hotel Balneario de Compostela,+34 981 55 90 00,http://www.hbcompostela.com/,"CR CTRA.SANTIAGO-NOIA, Km 8, 15280 Brión, A Coruña",15280.0,42.8550836,-8.6638202,"Casual hotel with a restaurant, a bar & a spa, plus a glass-enclosed pool with natural spring water.","https://www.google.com/maps/place/Hotel+Balneario+de+Compostela/@42.8550836,-8.6638202,14z/data=!4m8!1m2!2m1!1sHotel+Balneario+de+Compostela!3m4!1s0xd2ee2bcc2a74f91:0x5bf09d567bac5b19!8m2!3d42.8550836!4d-8.6638202",ChIJkU-nwrziLg0RGVuse1ad8Fs,hotels,Hotel,"Hotel, Health spa, Massage spa",Galicia,Ames,"swimming pool, Guitiande (Santa Maria Dos Anxeles-Brion), Galicia, ES","{""Other"": {""Pool"": true, ""Spa"": true, ""Hot tub"": true, ""Free Wi-Fi"": true, ""Star rating"": ""3 stars"", ""Check-out time"": ""12:00"", ""Check-in time"": ""13:00""}, ""Amenities"": {""Free Wi-Fi"": true}}",3310,Santiago,,
San salvador de Budiño,,,"Lugar a Devesa, 20, 36475 O Porriño, Pontevedra",36475.0,42.1138343,-8.6105594,,"https://www.google.com/maps/place/San+salvador+de+Budi%C3%B1o/@42.1138343,-8.6105594,14z/data=!4m8!1m2!2m1!1sSan+salvador+de+Budi%C3%B1o!3m4!1s0xd25845424e3f477:0xe96465a91fa1f6e3!8m2!3d42.1138343!4d-8.6105594",ChIJd_TjJFSEJQ0R4_ahH6llZOk,Soccer field,Soccer field,Soccer field,Galicia,,"sports complex, Nogueira (San Salvador), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3311,Vigo,,
Campo de Tiro As Fonteiriñas,,,"Lugar a Fonte, 10, 36792, Pontevedra",36792.0,41.9654807,-8.7834265,,"https://www.google.com/maps/place/Campo+de+Tiro+As+Fonteiri%C3%B1as/@41.9654807,-8.7834265,14z/data=!4m8!1m2!2m1!1sCampo+de+Tiro+As+Fonteiri%C3%B1as!3m4!1s0xd25950fb35771df:0xd873ab58d52a25f7!8m2!3d41.9654807!4d-8.7834265",ChIJ33FXsw-VJQ0R9yUq1Virc9g,attractions,Shooting range,Shooting range,Galicia,,"sports complex, Nogueira (San Salvador), Galicia, ES",{},3312,Bajo Miño,,
Skatepark - Goián,,,"36750 Tomiño, Pontevedra",36750.0,41.9482048,-8.772871,,"https://www.google.com/maps/place/Skatepark+-+Goi%C3%A1n/@41.9482048,-8.772871,14z/data=!4m8!1m2!2m1!1sSkatepark+-+Goi%C3%A1n!3m4!1s0xd2594485bbf2ad3:0xe76985eb610fc9cf!8m2!3d41.9482048!4d-8.772871",ChIJ0yq_W0iUJQ0Rz8kPYeuFaec,attractions,Skateboard park,Skateboard park,Galicia,,"sports complex, Nogueira (San Salvador), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",3313,Bajo Miño,,
Campo Municipal de Cervo (A Veiga),,,"Rúa Manuel Antonio, s/n, 27890 San Cibrao, Lugo",27890.0,43.6925792,-7.4387493,,"https://www.google.com/maps/place/Campo+Municipal+de+Cervo+%28A+Veiga%29/@43.6925792,-7.4387493,14z/data=!4m8!1m2!2m1!1sCampo+Municipal+de+Cervo+%28A+Veiga%29!3m4!1s0xd321807f1258089:0x2df1beb63bc4312c!8m2!3d43.6925792!4d-7.4387493",ChIJiYAl8QcYMg0RLDHEO7a-8S0,Campo de fútbol,Soccer field,Soccer field,Galicia,,"sports complex, Cervo, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3314,Mariña Occidental,,
Pista de Tenis Club Río Cobo,,,"27891 Cervo, Lugo",27891.0,43.6787682,-7.4355283,,"https://www.google.com/maps/place/Pista+de+Tenis+Club+R%C3%ADo+Cobo/@43.6787682,-7.4355283,14z/data=!4m8!1m2!2m1!1sPista+de+Tenis+Club+R%C3%ADo+Cobo!3m4!1s0xd322366ea7c39db:0x4234e13f5de82d1d!8m2!3d43.6787682!4d-7.4355283",ChIJ2zl86mYjMg0RHS3oXT_hNEI,Pista de tenis,Tennis court,Tennis court,Galicia,,"sports complex, Cervo, Galicia, ES",{},3315,Mariña Occidental,,
Campo de Fútbol de Barbantes (A Regueiriña),,,"Lugar Barbantes, 4, 32450, Province of Ourense",32450.0,42.3371391,-8.0112128,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Barbantes+%28A+Regueiri%C3%B1a%29/@42.337139099999995,-8.0112128,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Barbantes+%28A+Regueiri%C3%B1a%29!3m4!1s0xd2ff76a70cfbd1f:0x9d61d5428c5036b6!8m2!3d42.337139099999995!4d-8.0112128",ChIJH73PcGr3Lw0RtjZQjELVYZ0,Campo de fútbol,Soccer field,Soccer field,Galicia,Cenlle,"sports complex, Barbantes (Punxin), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",3316,Ribeiro,,
Paseo Fluvial Barbantes - Cenlle,,,"32459 Barbantes, Province of Ourense",32459.0,42.329993,-8.0150079,,"https://www.google.com/maps/place/Paseo+Fluvial+Barbantes+-+Cenlle/@42.329992999999995,-8.0150079,14z/data=!4m8!1m2!2m1!1sPaseo+Fluvial+Barbantes+-+Cenlle!3m4!1s0xd2ff7548d09803b:0xdac05fff9aa341c2!8m2!3d42.329992999999995!4d-8.0150079",ChIJO4AJjVT3Lw0RwkGjmv9fwNo,Zona de senderismo,Hiking area,Hiking area,Galicia,Cenlle,"sports complex, Barbantes (Punxin), Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}}",3317,Ribeiro,,
Area AC y caravanas Termal de Barbantes,,https://www.galiciamaxica.eu/galicia/termas-de-barbantes-en-cenlle/,"32459 Cenlle, Province of Ourense",32459.0,42.3326133,-8.013058899999999,,"https://www.google.com/maps/place/Area+AC+y+caravanas+Termal+de+Barbantes/@42.3326133,-8.013058899999999,14z/data=!4m8!1m2!2m1!1sArea+AC+y+caravanas+Termal+de+Barbantes!3m4!1s0xd2ff7655fbf40cf:0xd673eec370a7bf91!8m2!3d42.3326133!4d-8.013058899999999",ChIJz0C_X2X3Lw0Rkb-ncMPuc9Y,Estacionamiento de autocaravanas,Mobile home park,Mobile home park,Galicia,Cenlle,"sports complex, Barbantes (Punxin), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3318,Ribeiro,,
Fervenza Do Barbantiño,,,"32170 Maside, Province of Ourense",32170.0,42.400195,-7.984085299999999,,"https://www.google.com/maps/place/Fervenza+Do+Barbanti%C3%B1o/@42.400195,-7.984085299999999,14z/data=!4m8!1m2!2m1!1sFervenza+Do+Barbanti%C3%B1o!3m4!1s0xd2ff05cd4be9f57:0x4bd2ea6a56557ffa!8m2!3d42.400195!4d-7.984085299999999",ChIJV5--1FzwLw0R-n9VVmrq0ks,Parque ecológico,Ecological park,Ecological park,Galicia,,"sports complex, Barbantes (Punxin), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}}",3319,Orense,,
Centro Penitenciario Pereiro De Aguiar,+34 988 40 55 90,,"32792 O Pereiro de Aguiar, Province of Ourense",32792.0,42.3003856,-7.7538255,,"https://www.google.com/maps/place/Centro+Penitenciario+Pereiro+De+Aguiar/@42.3003856,-7.7538255,14z/data=!4m8!1m2!2m1!1sCentro+Penitenciario+Pereiro+De+Aguiar!3m4!1s0xd30006f968fc6ed:0x693b3d351731e195!8m2!3d42.3003856!4d-7.7538255",ChIJ7caPlm8AMA0RleExFzU9O2k,Centro penitenciario,Prison,Prison,Galicia,,"sports complex, Trios (Pereiro De Aguiar), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3320,Orense,,
Campo de Fútbol de Olveira (As Dunas),,,"15969 Ribeira, A Coruña",15969.0,42.5857511,-9.0451642,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Olveira+%28As+Dunas%29/@42.585751099999996,-9.0451642,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Olveira+%28As+Dunas%29!3m4!1s0xd2f3119466c48cd:0x99ee21272906f658!8m2!3d42.585751099999996!4d-9.0451642",ChIJzUhsRhkxLw0RWPYGKSch7pk,Campo de fútbol,Soccer field,Soccer field,Galicia,Ribeira,"sports complex, Olveira (Dumbria), Galicia, ES",{},3321,Barbanza,,
Campo de Fútbol de Dumbría,,,"15151 Dumbría, A Coruña",15151.0,43.0051981,-9.1109856,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Dumbr%C3%ADa/@43.0051981,-9.1109856,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Dumbr%C3%ADa!3m4!1s0xd2ecc2d35709b29:0xacef5ebd8e2992df!8m2!3d43.0051981!4d-9.1109856",ChIJKZtwNS3MLg0R35Ipjr1e76w,Campo de fútbol,Soccer field,Soccer field,Galicia,,"sports complex, Olveira (Dumbria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",3322,Fisterra,,
Igrexa de Santa María de Mixós,,,"Lugar Mixos, 37, 32624 Mixós, Ourense",32624.0,41.9624007,-7.454426199999999,,"https://www.google.com/maps/place/Igrexa+de+Santa+Mar%C3%ADa+de+Mix%C3%B3s/@41.962400699999996,-7.4544261999999994,14z/data=!4m8!1m2!2m1!1sIgrexa+de+Santa+Mar%C3%ADa+de+Mix%C3%B3s!3m4!1s0xd3ac036d53f7f63:0x12278c16feca62f3!8m2!3d41.962400699999996!4d-7.4544261999999994",ChIJY38_1TbAOg0R82LK_haMJxI,attractions,Catholic church,"Catholic church, Tourist attraction",Galicia,,"gym, Mixos, Galicia, ES",{},3323,Verín,,
Club Taekwondo Vilalba Jansu,+34 982 10 55 54,https://club-taekwondo-vilalba-jansu.negocio.site/,"Rúa Doctor Domingo Goas, 16, 27800 Vilalba, Lugo",27800.0,43.3014681,-7.677013199999999,,"https://www.google.com/maps/place/Club+Taekwondo+Vilalba+Jansu/@43.3014681,-7.677013199999999,14z/data=!4m8!1m2!2m1!1sClub+Taekwondo+Vilalba+Jansu!3m4!1s0xd31e6a0250d37c1:0x9ff0d1a3ed70d12e!8m2!3d43.3014681!4d-7.677013199999999",ChIJwTcNJaDmMQ0RLtFw7aPR8J8,Centro deportivo,Fitness center,Fitness center,Galicia,,"gym, Trasparga, Galicia, ES","{""Amenities"": {""Wi-Fi"": true}, ""Children"": {""Good for kids"": true}}",3324,Tierra Chá,,
