id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
3468,ANGELES DARRIBA centro de entrenamiento personal,Vigo,Vigo,Pontevedra,"Rúa do Marqués de Valladares, 37, 36201 Vigo, Pontevedra",36201.0,Entidades deportivas,Personal trainer,"Personal trainer, Beautician, Boxing gym, Facial spa, Nutritionist",,+34 604 02 20 78,http://www.entrenadorpersonalvigo.com/,42.2384058,-8.7212897,,"https://www.google.com/maps/place/ANGELES+DARRIBA+centro+de+entrenamiento+personal/@42.238405799999995,-8.7212897,14z/data=!4m8!1m2!2m1!1sANGELES+DARRIBA+centro+de+entrenamiento+personal!3m4!1s0xd2f626a0f38b1a1:0xcfff6c28083bb904!8m2!3d42.238405799999995!4d-8.7212897",ChIJobE4D2piLw0RBLk7CChs_88,"fitness center, Barbeito (Adina), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
3469,Organiza Training,Vigo,Vigo,Pontevedra,"Av. de Balaídos, 2 - Bajo, Freijeiro, 36210 Vigo, Pontevedra",36210.0,Entidades deportivas,Personal trainer,Personal trainer,,+34 886 12 23 52,,42.2135288,-8.7326734,,"https://www.google.com/maps/place/Organiza+Training/@42.2135288,-8.7326734,14z/data=!4m8!1m2!2m1!1sOrganiza+Training!3m4!1s0xd2f637952929e6b:0xa8bc4e2be26b8251!8m2!3d42.2135288!4d-8.7326734",ChIJa56SUnljLw0RUYJr4itOvKg,"fitness center, Barbeito (Adina), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
3471,VOLTA,Vigo,Vigo,Pontevedra,"Rúa de Barcelona, 85, Bajo, Freixeiro, 36211 Vigo, Pontevedra",36211.0,Entidades deportivas,Personal trainer,Personal trainer,,+34 676 56 71 42,https://voltaentrenamiento.com/,42.2226448,-8.7288561,,"https://www.google.com/maps/place/VOLTA/@42.2226448,-8.7288561,14z/data=!4m8!1m2!2m1!1sVOLTA!3m4!1s0xd2f63d013fa0987:0xd093c7d75d9d39b6!8m2!3d42.2226448!4d-8.7288561",ChIJhwn6E9BjLw0RtjmdXdfHk9A,"fitness center, Barbeito (Adina), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true, ""Wheelchair-accessible car park"": false}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",
3472,The Invisible Center. Centro de entrenamiento personal y nutrición. Pablo Sande.,Vigo,Vigo,Pontevedra,"Calle, Rúa Velázquez Moreno, nº7A, 36201 Vigo, Pontevedra",36201.0,Entidades deportivas,Personal trainer,"Personal trainer, Nutritionist, Store",,+34 629 12 07 19,,42.2384935,-8.7218135,,"https://www.google.com/maps/place/The+Invisible+Center.+Centro+de+entrenamiento+personal+y+nutrici%C3%B3n.+Pablo+Sande./@42.2384935,-8.7218135,14z/data=!4m8!1m2!2m1!1sThe+Invisible+Center.+Centro+de+entrenamiento+personal+y+nutrici%C3%B3n.+Pablo+Sande.!3m4!1s0xd2f621540000003:0x3d781e0a11a697e1!8m2!3d42.2384935!4d-8.7218135",ChIJAwAAQBViLw0R4ZemEQoeeD0,"fitness center, Barbeito (Adina), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",
3475,Campo de fútbol de Crecente (Chan da Ribeira).,Crecente,Paradanta,Pontevedra,"36493 Crecente, Pontevedra",36493.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.145571,-8.224313,,"https://www.google.com/maps/place/Campo+de+f%C3%BAtbol+de+Crecente+%28Chan+da+Ribeira%29./@42.145571,-8.224313,14z/data=!4m8!1m2!2m1!1sCampo+de+f%C3%BAtbol+de+Crecente+%28Chan+da+Ribeira%29.!3m4!1s0xd25658437c2b3bb:0xb0bfc625951e8ab3!8m2!3d42.145571!4d-8.224313",ChIJu7PCN4RlJQ0Rs4oelSXGv7A,"sports complex, Crecente, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3477,Estadio Municipal da Lomba,Vilagarcía de Arousa,Salnés,Pontevedra,"Av. Matosinhos, s/n, 36600 Vilagarcía de Arousa, Pontevedra",36600.0,Instalaciones deportivas,Soccer field,Soccer field,,+34 986 50 00 74,https://www.facebook.com/AROSASC1945OFICIAL/,42.5885537,-8.7661185,,"https://www.google.com/maps/place/Estadio+Municipal+da+Lomba/@42.5885537,-8.7661185,14z/data=!4m8!1m2!2m1!1sEstadio+Municipal+da+Lomba!3m4!1s0xd2f1414f2c621ef:0xa3a4eb6a1282f4d!8m2!3d42.5885537!4d-8.7661185",ChIJ7yHG8hQULw0RTS8oobZOOgo,"sports complex, Vilar (Bamio), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3478,Fundación De Deportes,Vilagarcía de Arousa,Salnés,Pontevedra,"Av. Rodrigo de Mendoza, 22, 36600 Vilagarcía de Arousa, Pontevedra",36600.0,Instalaciones deportivas,Sports school,Sports school,,,,42.5904913,-8.764401399999999,,"https://www.google.com/maps/place/Fundaci%C3%B3n+De+Deportes/@42.5904913,-8.764401399999999,14z/data=!4m8!1m2!2m1!1sFundaci%C3%B3n+De+Deportes!3m4!1s0xd2f1413f4e9b911:0x6fc5be75e10b0fe!8m2!3d42.5904913!4d-8.764401399999999",ChIJEbnp9BMULw0R_rAQXudb_AY,"sports complex, Vilar (Bamio), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3479,Campo Municipal de Vilaxoán,Vilagarcía de Arousa,Salnés,Pontevedra,"Rúa Ameixeiras, 7, 36611 Vilagarcía de Arousa, Pontevedra",36611.0,Instalaciones deportivas,Soccer field,Soccer field,,+34 986 56 68 98,http://www.vilagarcia.es/,42.5883761,-8.7855328,,"https://www.google.com/maps/place/Campo+Municipal+de+Vilaxo%C3%A1n/@42.5883761,-8.7855328,14z/data=!4m8!1m2!2m1!1sCampo+Municipal+de+Vilaxo%C3%A1n!3m4!1s0xd2f143693b12d67:0xaee80d44631c28b!8m2!3d42.5883761!4d-8.7855328",ChIJZy2xkzYULw0Ri8IxRtSA7go,"sports complex, Vilar (Bamio), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3481,ANCLA piscinas. Verin,Verín,Verín,Ourense,"Cam. dos Baldeses, 1, 32697 Verín, Province of Ourense",32697.0,Construcción de instalaciones,Swimming pool contractor,Swimming pool contractor,,+34 696 53 70 32,http://www.anclapiscinas.es/,41.9216118,-7.4441123,,"https://www.google.com/maps/place/ANCLA+piscinas.+Verin/@41.9216118,-7.4441123,14z/data=!4m8!1m2!2m1!1sANCLA+piscinas.+Verin!3m4!1s0xd3ac170499391af:0x195c5786b51aed3a!8m2!3d41.9216118!4d-7.4441123",ChIJr5GTSXDBOg0ROu0atYZXXBk,"swimming pool, Rasela, A (Verin), Galicia, ES",{},
3483,Fonte do Sapo,Verín,Verín,Ourense,"Lugar Rasela, 13, 32627 Verín, Ourense",32627.0,Instalaciones deportivas,Public bath,Public bath,,,,41.947337,-7.415814399999999,,"https://www.google.com/maps/place/Fonte+do+Sapo/@41.947337,-7.4158143999999995,14z/data=!4m8!1m2!2m1!1sFonte+do+Sapo!3m4!1s0xd3aea6748b52d45:0xc75e984694611229!8m2!3d41.947337!4d-7.4158143999999995",ChIJRS21SGfqOg0RKRJhlEaYXsc,"swimming pool, Rasela, A (Verin), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3489,Avalon Kai - Club Deportivo (Santiago de Compostela),Santiago de Compostela,Santiago,A Coruña,"Rúa da Ponte do Sar, 41, 15702 Santiago de Compostela, A Coruña",15702.0,Instalaciones deportivas,Sports school,Sports school,,+34 666 43 53 18,http://avalonkai.com/,42.8715073,-8.5348414,,"https://www.google.com/maps/place/Avalon+Kai+-+Club+Deportivo+%28Santiago+de+Compostela%29/@42.8715073,-8.5348414,14z/data=!4m8!1m2!2m1!1sAvalon+Kai+-+Club+Deportivo+%28Santiago+de+Compostela%29!3m4!1s0xd2efe36b79f893b:0x5c4eb1fa86c40e55!8m2!3d42.8715073!4d-8.5348414",ChIJO4mftzb-Lg0RVQ7EhvqxTlw,"fitness center, Santiago De Compostela, Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online classes"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
3490,Escuela de Pilates,Santiago de Compostela,Santiago,A Coruña,"C.C. Area Central, local 7F, 15707 Santiago de Compostela, A Coruña",15707.0,Instalaciones deportivas,Sports school,Sports school,,+34 638 82 72 57,,42.8824946,-8.5288601,,"https://www.google.com/maps/place/Escuela+de+Pilates/@42.8824946,-8.5288601,14z/data=!4m8!1m2!2m1!1sEscuela+de+Pilates!3m4!1s0xd2eff2d5e6590b7:0x68f26cd284e9ff77!8m2!3d42.8824946!4d-8.5288601",ChIJt5BlXi3_Lg0Rd__phNJs8mg,"fitness center, Santiago De Compostela, Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Planning"": {""Appointment required"": true}}",
3503,Piscina Municipal Monfero,Monfero,Eume,A Coruña,"Lugar do francés, A Coruña",,Instalaciones deportivas,Swimming facility,Swimming facility,,,,43.3450099,-8.0618097,,"https://www.google.com/maps/place/Piscina+Municipal+Monfero/@43.3450099,-8.0618097,14z/data=!4m8!1m2!2m1!1sPiscina+Municipal+Monfero!3m4!1s0xd2e13ec784047fb:0xaf6338ff5d7aae54!8m2!3d43.3450099!4d-8.0618097",ChIJ-0dAeOwTLg0RVK56Xf84Y68,"swimming pool, Mosteiron (San Nicolao), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3505,Polideportivo Municipal As Roseiras,A Coruña,La Coruña,A Coruña,"Rúa Alfonso Rodríguez Castelao, 16, 15011 A Coruña",15011.0,Instalaciones deportivas,Sports complex,Sports complex,,+34 636 57 62 64,http://www.coruna.es/deportes,43.3763171,-8.4280033,,"https://www.google.com/maps/place/Polideportivo+Municipal+As+Roseiras/@43.3763171,-8.4280033,14z/data=!4m8!1m2!2m1!1sPolideportivo+Municipal+As+Roseiras!3m4!1s0xd2e7c45286278c1:0x252e3435ed984564!8m2!3d43.3763171!4d-8.4280033",ChIJwXhiKEV8Lg0RZEWY7TU0LiU,"sports complex, Soutullo (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3508,KNON Centro de Técnicas Manuales & Estudio de Pilates,O Carballiño,O Carballiño,Ourense,"Rúa da Alameda, 25, 1º A, 32500 O Carballiño, Province of Ourense",32500.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 722 70 55 45,,42.4309295,-8.0775863,,"https://www.google.com/maps/place/KNON+Centro+de+T%C3%A9cnicas+Manuales+%26+Estudio+de+Pilates/@42.4309295,-8.0775863,14z/data=!4m8!1m2!2m1!1sKNON+Centro+de+T%C3%A9cnicas+Manuales+%26+Estudio+de+Pilates!3m4!1s0xd2fede0b85d4973:0xea6978c89d35a716!8m2!3d42.4309295!4d-8.0775863",ChIJc0lduODtLw0RFqc1nch4aeo,"sports complex, Celeiron (Toen), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
3518,Campo de fútbol municipal O Pinguel,Ponteceso,Bergantiños,A Coruña,"Estrada Ponteceso, s/n, 15110 Ponteceso, A Coruña",15110.0,Instalaciones deportivas,Soccer field,Soccer field,,+34 981 71 40 00,http://puentecesosd.com/,43.247766,-8.896522,,"https://www.google.com/maps/place/Campo+de+f%C3%BAtbol+municipal+O+Pinguel/@43.247766,-8.896522,14z/data=!4m8!1m2!2m1!1sCampo+de+f%C3%BAtbol+municipal+O+Pinguel!3m4!1s0xd2ebc5bfbed0aef:0x3895f6bdab6415cb!8m2!3d43.247766!4d-8.896522",ChIJ7wrt-1u8Lg0RyxVkq732lTg,"sports complex, Niñons (Ponteceso), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3519,Circuito municipal de MTB,A Coruña,La Coruña,A Coruña,"9H57+6X, 15010 A Coruña",15010.0,Instalaciones deportivas,Gym,Gym,,,,43.3580731,-8.4350454,,"https://www.google.com/maps/place/Circuito+municipal+de+MTB/@43.3580731,-8.4350454,14z/data=!4m8!1m2!2m1!1sCircuito+municipal+de+MTB!3m4!1s0xd2e7dfa237c7b8f:0x2d3b14f0a09668fb!8m2!3d43.3580731!4d-8.4350454",ChIJj3t8I_p9Lg0R-2iWoPAUOy0,"fitness center, Cortiñan (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3523,ContractPool · Construción piscinas e spas,Pontevedra,Pontevedra,Pontevedra,"Lugar A Cancela 2. Km 126, 36143",36143.0,Construcción de instalaciones,Swimming pool contractor,Swimming pool contractor,,+34 986 09 01 62,https://contractpool.es/,42.3996436,-8.6360137,,"https://www.google.com/maps/place/ContractPool+%C2%B7+Construci%C3%B3n+piscinas+e+spas/@42.3996436,-8.6360137,14z/data=!4m8!1m2!2m1!1sContractPool+%C2%B7+Construci%C3%B3n+piscinas+e+spas!3m4!1s0xd2f71d92f5eb557:0x57b85aa8ad7f22cc!8m2!3d42.3996436!4d-8.6360137",ChIJV7VeL9lxLw0RzCJ_rahauFc,"swimming pool, Salcedo (San Martiño), Galicia, ES",{},
3536,Campo de Pardellas,Ponteareas,Condado,Pontevedra,"36860 Ponteareas, Pontevedra",36860.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.1828922,-8.5132436,,"https://www.google.com/maps/place/Campo+de+Pardellas/@42.1828922,-8.5132436,14z/data=!4m8!1m2!2m1!1sCampo+de+Pardellas!3m4!1s0xd2581bbb48e4f01:0xc9b5f279df441a24!8m2!3d42.1828922!4d-8.5132436",ChIJAU-OtLuBJQ0RJBpE33nytck,"sports complex, Paredes (Ponteareas), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3537,"Campo de Fútbol As Partidas (Moreira - Ponteareas,)",Ponteareas,Condado,Pontevedra,"36863 Ponteareas, Pontevedra",36863.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.1458238,-8.514298499999999,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+As+Partidas+%28Moreira+-+Ponteareas%2C%29/@42.145823799999995,-8.514298499999999,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+As+Partidas+%28Moreira+-+Ponteareas%2C%29!3m4!1s0xd2583bc42ca33a7:0xd1035ee4fed46501!8m2!3d42.145823799999995!4d-8.514298499999999",ChIJpzPKQryDJQ0RAWXU_uReA9E,"sports complex, Paredes (Ponteareas), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3538,Embarcadero de Santo Estevo,Error,Tierra de Lemos,Error,"Encoro de Santo Estevo, 32164, Province of Ourense",32164.0,Instalaciones deportivas,Marina,Marina,,,,42.408996,-7.6424936,,"https://www.google.com/maps/place/Embarcadero+de+Santo+Estevo/@42.408995999999995,-7.6424936,14z/data=!4m8!1m2!2m1!1sEmbarcadero+de+Santo+Estevo!3m4!1s0xd30052141f16d3f:0x92b9a7a52c77b13f!8m2!3d42.408995999999995!4d-7.6424936",ChIJP23xQSEFMA0RP7F3LKWnuZI,"sports complex, Trasmonte (Santo Estevo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3541,Pilates e hipopresivos Bouzas,Vigo,Vigo,Pontevedra,"Rúa Casiano Martínez, 27, bajo, 36208 Vigo, Pontevedra",36208.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 699 38 16 19,,42.223523,-8.756287,,"https://www.google.com/maps/place/Pilates+e+hipopresivos+Bouzas/@42.223523,-8.756287,14z/data=!4m8!1m2!2m1!1sPilates+e+hipopresivos+Bouzas!3m4!1s0xd2f61f79719d3c7:0x167d96594c301b29!8m2!3d42.223523!4d-8.756287",ChIJx9MZl_dhLw0RKRswTFmWfRY,"fitness center, Bouzas De Fondo, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
3556,Royal Sports by experience,Ames,Santiago,A Coruña,"Rúa Magdalena, 8, 15895 O Milladoiro, A Coruña",15895.0,Instalaciones deportivas,Sports school,Sports school,,+34 600 67 95 74,https://instagram.com/taperia_entreportas?igshid=13z0p5r7hjrfe,42.8427856,-8.580057499999999,,"https://www.google.com/maps/place/Royal+Sports+by+experience/@42.8427856,-8.580057499999999,14z/data=!4m8!1m2!2m1!1sRoyal+Sports+by+experience!3m4!1s0xd2f032ac80576a9:0x3c313252834022c8!8m2!3d42.8427856!4d-8.580057499999999",ChIJqXYFyCoDLw0RyCJAg1IyMTw,"sports complex, Vilar De Calo (San Xoan De Calo-Teo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3557,Campo de Futbol De Calo,Teo,Teo,A Coruña,"CP-8202, 15866 Teo, A Coruña",15866.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.8252868,-8.5930013,,"https://www.google.com/maps/place/Campo+de+Futbol+De+Calo/@42.8252868,-8.5930013,14z/data=!4m8!1m2!2m1!1sCampo+de+Futbol+De+Calo!3m4!1s0xd2f023856c1eb71:0x8b502e4683670afa!8m2!3d42.8252868!4d-8.5930013",ChIJcevBVjgCLw0R-gpng0YuUIs,"sports complex, Vilar De Calo (San Xoan De Calo-Teo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3566,Club Tea de Piragüismo. Mondariz Balneario,Mondariz-Balneario,Condado,Pontevedra,"Av. Enrique Peinador Vela, 12, 36890 Mondariz – Balneario, Pontevedra",36890.0,Entidades deportivas,Sports club,Sports club,,+34 649 90 80 24,https://es-es.facebook.com/Club-Tea-278340325603341/,42.228233,-8.4679358,,"https://www.google.com/maps/place/Club+Tea+de+Pirag%C3%BCismo.+Mondariz+Balneario/@42.228232999999996,-8.4679358,14z/data=!4m8!1m2!2m1!1sClub+Tea+de+Pirag%C3%BCismo.+Mondariz+Balneario!3m4!1s0xd257fef52ede79d:0x21d24694cdcfe14a!8m2!3d42.228232999999996!4d-8.4679358",ChIJneftUu9_JQ0RSuHPzZRG0iE,"swimming pool, Mondariz-Balneario, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3567,TECNO PISCINAS DEL NOROESTE S.L,Agolada,Deza,Pontevedra,,,Construcción de instalaciones,Swimming pool contractor,"Swimming pool contractor, Service establishment",,+34 655 55 76 10,,42.799873,-8.0177344,,"https://www.google.com/maps/place/TECNO+PISCINAS+DEL+NOROESTE+S.L/@42.799873,-8.0177344,14z/data=!4m8!1m2!2m1!1sTECNO+PISCINAS+DEL+NOROESTE+S.L!3m4!1s0xd258194899b3541:0x2d917931850ab981!8m2!3d42.799873!4d-8.0177344",ChIJQTWbiZSBJQ0RgbkKhTF5kS0,"swimming pool, Gandara (Goian-Tomiño), Galicia, ES",{},
3569,Estadio Municipal,A Guarda,Bajo Miño,Pontevedra,"Avenida Paseo Portugal, 36789 A Guarda, Pontevedra",36789.0,Instalaciones deportivas,Sports complex,Sports complex,,,,41.8994865,-8.8620523,,"https://www.google.com/maps/place/Estadio+Municipal/@41.899486499999995,-8.8620523,14z/data=!4m8!1m2!2m1!1sEstadio+Municipal!3m4!1s0xd25ea9930bc69ff:0x2d550a72ea6cb2a1!8m2!3d41.899486499999995!4d-8.8620523",ChIJ_2m8MJnqJQ0RobJs6nIKVS0,"sports complex, Burgueira (San Pedro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3571,Campo de Fútbol de Vilamartín de Valdeorras (O Bañadoiro),Vilamartín de Valdeorras,Valdeorras,Ourense,"32340 Vilamartín de Valdeorras, Province of Ourense",32340.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.4104981,-7.060467,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Vilamart%C3%ADn+de+Valdeorras+%28O+Ba%C3%B1adoiro%29/@42.4104981,-7.060467,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Vilamart%C3%ADn+de+Valdeorras+%28O+Ba%C3%B1adoiro%29!3m4!1s0xd3081ebc54455d5:0x112150bcf94f161c!8m2!3d42.4104981!4d-7.060467",ChIJ1VVExeuBMA0RHBZP-bxQIRE,"sports complex, Aldea, A (Vilamartin De Valdeorras), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
3575,Vilar De Gomareite,Vilar de Barrio,Limia,Ourense,"Lugar, 6, 32702 Vilar de Gomareite, Province of Ourense",32702.0,Delete,,,,,,42.1644213,-7.644639199999999,,"https://www.google.com/maps/place/Vilar+De+Gomareite/@42.1644213,-7.644639199999999,14z/data=!4m8!1m2!2m1!1sVilar+De+Gomareite!3m4!1s0xd3aafb0baaaaaab:0xe610bb903c8867b1!8m2!3d42.1644213!4d-7.644639199999999",ChIJq6qqurCvOg0RsWeIPJC7EOY,"sports complex, Vilar De Gomareite, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3581,Campo de Futbol CD Castro,Castro de Rei,Tierra Chá,Lugo,"27260 Castro de Ribeiras de Lea, Lugo",27260.0,Instalaciones deportivas,Soccer field,Soccer field,,,,43.1509017,-7.4934902,,"https://www.google.com/maps/place/Campo+de+Futbol+CD+Castro/@43.1509017,-7.4934902,14z/data=!4m8!1m2!2m1!1sCampo+de+Futbol+CD+Castro!3m4!1s0xd31c6c5461debcd:0xc865b555955947c!8m2!3d43.1509017!4d-7.4934902",ChIJzesdRsXGMQ0RfJRVWVVbhgw,"sports complex, Castro De Ribeiras De Lea, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3583,Estadio Municipal Arturo Pereiro,Castro de Rei,Tierra Chá,Lugo,"27260 Castro de Ribeiras de Lea, Lugo",27260.0,Instalaciones deportivas,Soccer field,Soccer field,,,,43.1509361,-7.493481099999999,,"https://www.google.com/maps/place/Estadio+Municipal+Arturo+Pereiro/@43.150936099999996,-7.4934810999999995,14z/data=!4m8!1m2!2m1!1sEstadio+Municipal+Arturo+Pereiro!3m4!1s0xd31c34455fba3ed:0x7f3ce119d1ef65bc!8m2!3d43.150936099999996!4d-7.4934810999999995",ChIJ7aP7VUTDMQ0RvGXv0RnhPH8,"sports complex, Castro De Ribeiras De Lea, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3586,Pabellón Municipal de Baltar,Sanxenxo,Salnés,Pontevedra,"Rúa Virxe do Carme, 40, 36979 Sanxenxo, Pontevedra",36979.0,Instalaciones deportivas,Sports complex,Sports complex,,,,42.4028026,-8.8211386,,"https://www.google.com/maps/place/Pabell%C3%B3n+Municipal+de+Baltar/@42.4028026,-8.8211386,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Municipal+de+Baltar!3m4!1s0xd2f6833e8679ed5:0x9e141aed8bf150fa!8m2!3d42.4028026!4d-8.8211386",ChIJ1Z5n6DNoLw0R-lDxi-0aFJ4,"sports complex, Fragas (Santa Mariña), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3600,The English House O Grove,O Grove,Salnés,Pontevedra,"Rúa Conchases, 3, 36980 O Grove, Pontevedra",36980.0,Instalaciones deportivas,Language school,Language school,,+34 646 89 12 43,https://theenglishhouseogrove.wordpress.com/,42.49434,-8.867799999999999,,"https://www.google.com/maps/place/The+English+House+O+Grove/@42.49434,-8.867799999999999,14z/data=!4m8!1m2!2m1!1sThe+English+House+O+Grove!3m4!1s0xd2f41166e502545:0xeb4844a607c0673c!8m2!3d42.49434!4d-8.867799999999999",ChIJRSVQbhZBLw0RPGfAB6ZESOs,"swimming pool, Reboredo (Grove, O), Galicia, ES",{},
3601,Club Hípico A Jranxa,O Grove,Salnés,Pontevedra,"Camiño da Granxa, n5, 36989, Pontevedra",36989.0,Instalaciones deportivas,Horse riding school,Horse riding school,,+34 638 04 52 07,,42.4768608,-8.872918799999999,,"https://www.google.com/maps/place/Club+H%C3%ADpico+A+Jranxa/@42.4768608,-8.872918799999999,14z/data=!4m8!1m2!2m1!1sClub+H%C3%ADpico+A+Jranxa!3m4!1s0xd2f41ac31f74ddf:0xd8b74d3378f0e50f!8m2!3d42.4768608!4d-8.872918799999999",ChIJ3033MaxBLw0RD-XweDNNt9g,"swimming pool, Reboredo (Grove, O), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3603,Campo de fútbol de Mosteiro,Pol,Meira,Lugo,"27270 Pol, Lugo",27270.0,Instalaciones deportivas,Soccer field,Soccer field,,,,43.1333198,-7.352324899999999,,"https://www.google.com/maps/place/Campo+de+f%C3%BAtbol+de+Mosteiro/@43.133319799999995,-7.352324899999999,14z/data=!4m8!1m2!2m1!1sCampo+de+f%C3%BAtbol+de+Mosteiro!3m4!1s0xd31bbaa17e05dcf:0xab2a3ddd72854fb1!8m2!3d43.133319799999995!4d-7.352324899999999",ChIJz13gF6q7MQ0RsU-Fct09Kqs,"sports complex, Cellan De Mosteiro, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
3604,Golf El Pilar - Sarria,Sarria,Sarria,Lugo,"Fontao s/n, 27600, Lugo",27600.0,Instalaciones deportivas,Golf course,Golf course,,+34 652 98 24 56,http://www.elpilarsarria.com/,42.7702117,-7.394228,,"https://www.google.com/maps/place/Golf+El+Pilar+-+Sarria/@42.7702117,-7.394228,14z/data=!4m8!1m2!2m1!1sGolf+El+Pilar+-+Sarria!3m4!1s0xd304632a4d081f1:0x8b49646953fd1bd9!8m2!3d42.7702117!4d-7.394228",ChIJ8YHQpDJGMA0R2Rv9U2lkSYs,"sports complex, Cellan De Mosteiro, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
