query,name,site,subtypes,category,type,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Therfri Norte Piscinas Gallegas,http://www.piscinasgallegas.com/,Swimming pool supply store,Tienda de artículos para piscinas,Swimming pool supply store,+34 986 18 11 63,"Rúa do Areal, 59, 36519 Lalín, Pontevedra",,"Rúa do Areal, 59",Lalín,36519.0,Pontevedra,,Spain,ES,42.6653983,-8.108503299999999,Europe/Madrid,,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJc4BsxjnHLw0RzehBfPc9FMs&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,0.0,0.0,1.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ud1gniOB8_yzb7k9VPJlGQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=310.30847&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ud1gniOB8_yzb7k9VPJlGQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=310.30847&pitch=0&thumbfov=100,,"{""Monday"": ""9AM-1:30PM,4-8PM"", ""Tuesday"": ""9AM-1:30PM,4-8PM"", ""Wednesday"": ""9AM-1:30PM,4-8PM"", ""Thursday"": ""9AM-1:30PM,4-8PM"", ""Friday"": ""9AM-1:30PM,4-8PM"", ""Saturday"": ""9:30AM-1:30PM"", ""Sunday"": ""Closed""}","Monday:9AM-1:30PM,4-8PM|Tuesday:9AM-1:30PM,4-8PM|Wednesday:9AM-1:30PM,4-8PM|Thursday:9AM-1:30PM,4-8PM|Friday:9AM-1:30PM,4-8PM|Saturday:9:30AM-1:30PM|Sunday:Closed",,,OPERATIONAL,"{""Service options"": {""Delivery"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,,,,False,,Therfri Norte Piscinas Gallegas,,,,,,"https://www.google.com/maps/place/Therfri+Norte+Piscinas+Gallegas/@42.6653983,-8.108503299999999,14z/data=!4m8!1m2!2m1!1sTherfri+Norte+Piscinas+Gallegas!3m4!1s0xd2fc739c66c8073:0xcb143df77c41e8cd!8m2!3d42.6653983!4d-8.108503299999999",ChIJc4BsxjnHLw0RzehBfPc9FMs,0xd2fc739c66c8073:0xcb143df77c41e8cd,14633389222384494797,-3.813354851325057e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Piscinas municipales,,Outdoor swimming pool,Piscina al aire libre,Outdoor swimming pool,,"Carretera León, n 525, 36518, Pontevedra",,"Carretera León, n 525",ES,36518.0,Pontevedra,,Spain,ES,42.5692829,-8.053406299999999,Europe/Madrid,,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJuT8eu2LrLw0RtWurUYCx4wM&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,0.0,0.0,1.0,4.0,https://lh5.googleusercontent.com/p/AF1QipNc5V__7DgASPW4GylC3jdJbbNOoUdD1gs_MR1_=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNc5V__7DgASPW4GylC3jdJbbNOoUdD1gs_MR1_=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Piscinas municipales,,,,,,"https://www.google.com/maps/place/Piscinas+municipales/@42.5692829,-8.053406299999999,14z/data=!4m8!1m2!2m1!1sPiscinas+municipales!3m4!1s0xd2feb62bb1e3fb9:0x3e3b18051ab6bb5!8m2!3d42.5692829!4d-8.053406299999999",ChIJuT8eu2LrLw0RtWurUYCx4wM,0xd2feb62bb1e3fb9:0x3e3b18051ab6bb5,280262766511221685,2.802627665112217e+17,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Lalín Arena,http://www.lalin.gal/,"Sports complex, Gym, Public swimming pool",attractions,Sports complex,+34 986 78 17 02,"Avenida José Cuíña, 42, 36500 Lalín, Pontevedra",,"Avenida José Cuíña, 42",Lalín,36500.0,Pontevedra,,Spain,ES,42.6594018,-8.117733399999999,Europe/Madrid,,False,4.2,495.0,"https://search.google.com/local/reviews?placeid=ChIJVVVVVUXHLw0RCT-FPQ4DfpM&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,22.0,19.0,54.0,119.0,281.0,335.0,https://lh5.googleusercontent.com/p/AF1QipMPPnEELAy2zxqXn7-i_TEkFWTTwu-PBNMpL29c=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMPPnEELAy2zxqXn7-i_TEkFWTTwu-PBNMpL29c=w1600-h1000-k-no,,"{""Monday"": ""7:30AM-10:30PM"", ""Tuesday"": ""7:30AM-10:30PM"", ""Wednesday"": ""7:30AM-10:30PM"", ""Thursday"": ""7:30AM-10:30PM"", ""Friday"": ""7:30AM-10:30PM"", ""Saturday"": ""10AM-2PM"", ""Sunday"": ""10AM-2PM""}",Monday:7:30AM-10:30PM|Tuesday:7:30AM-10:30PM|Wednesday:7:30AM-10:30PM|Thursday:7:30AM-10:30PM|Friday:7:30AM-10:30PM|Saturday:10AM-2PM|Sunday:10AM-2PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,,,,False,,Lalín Arena,,,,,,"https://www.google.com/maps/place/Lal%C3%ADn+Arena/@42.6594018,-8.117733399999999,14z/data=!4m8!1m2!2m1!1sLal%C3%ADn+Arena!3m4!1s0xd2fc74555555555:0x937e030e3d853f09!8m2!3d42.6594018!4d-8.117733399999999",ChIJVVVVVUXHLw0RCT-FPQ4DfpM,0xd2fc74555555555:0x937e030e3d853f09,10627935530337517321,-7.818808543372034e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Piscinas Municipais do Carballiño,,Public swimming pool,attractions,Public swimming pool,,"32500 O Carballiño, Province of Ourense",,,O Carballiño,32500.0,Province of Ourense,,Spain,ES,42.4382947,-8.079195799999999,Europe/Madrid,,False,4.2,242.0,"https://search.google.com/local/reviews?placeid=ChIJ_xpiWJftLw0RKHgEF9DztYI&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,8.0,7.0,38.0,61.0,128.0,108.0,https://lh5.googleusercontent.com/p/AF1QipP8PZg_RUTp5EPfEazXgPSuUBkCjk3WKO94RfoG=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP8PZg_RUTp5EPfEazXgPSuUBkCjk3WKO94RfoG=w1600-h1000-k-no,,"{""Monday"": ""11AM-8:30PM"", ""Tuesday"": ""11AM-8:30PM"", ""Wednesday"": ""11AM-8:30PM"", ""Thursday"": ""11AM-8:30PM"", ""Friday"": ""11AM-8:30PM"", ""Saturday"": ""11AM-8:30PM"", ""Sunday"": ""11AM-8:30PM""}",Monday:11AM-8:30PM|Tuesday:11AM-8:30PM|Wednesday:11AM-8:30PM|Thursday:11AM-8:30PM|Friday:11AM-8:30PM|Saturday:11AM-8:30PM|Sunday:11AM-8:30PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas Municipais do Carballiño,,,,,,"https://www.google.com/maps/place/Piscinas+Municipais+do+Carballi%C3%B1o/@42.4382947,-8.079195799999999,14z/data=!4m8!1m2!2m1!1sPiscinas+Municipais+do+Carballi%C3%B1o!3m4!1s0xd2fed9758621aff:0x82b5f3d017047828!8m2!3d42.4382947!4d-8.079195799999999",ChIJ_xpiWJftLw0RKHgEF9DztYI,0xd2fed9758621aff:0x82b5f3d017047828,9418702270780176424,-9.028041802929375e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Piscinas municipais,http://www.concellodecea.com/web/es/piscinas-es,Public swimming pool,attractions,Public swimming pool,+34 988 28 20 00,"32130 Cea, Province of Ourense",,,Cea,32130.0,Province of Ourense,,Spain,ES,42.4772853,-7.9832401,Europe/Madrid,,False,3.7,20.0,"https://search.google.com/local/reviews?placeid=ChIJEcUm5pbvLw0RtamxJ80l1L8&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,6.0,0.0,0.0,3.0,11.0,12.0,https://lh5.googleusercontent.com/p/AF1QipMfaEwe9sDzWwccvyW21D_VvUROeeBuGUbFV1qo=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMfaEwe9sDzWwccvyW21D_VvUROeeBuGUbFV1qo=w1600-h1000-k-no,,"{""Monday"": ""3-8PM"", ""Tuesday"": ""3-8PM"", ""Wednesday"": ""3-8PM"", ""Thursday"": ""3-8PM"", ""Friday"": ""3-8PM"", ""Saturday"": ""3-8PM"", ""Sunday"": ""3-8PM""}",Monday:3-8PM|Tuesday:3-8PM|Wednesday:3-8PM|Thursday:3-8PM|Friday:3-8PM|Saturday:3-8PM|Sunday:3-8PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,,,,,False,,Piscinas municipais,,,,,,"https://www.google.com/maps/place/Piscinas+municipais/@42.4772853,-7.9832401,14z/data=!4m8!1m2!2m1!1sPiscinas+municipais!3m4!1s0xd2fef96e626c511:0xbfd425cd27b1a9b5!8m2!3d42.4772853!4d-7.9832401",ChIJEcUm5pbvLw0RtamxJ80l1L8,0xd2fef96e626c511:0xbfd425cd27b1a9b5,13822714719371372981,-4.624029354338179e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Cruzdeza,,Swimming pool contractor,Contratista de piscinas,Swimming pool contractor,,"Av. do Parque, 37, 36540 Silleda, Pontevedra",,"Av. do Parque, 37",Silleda,36540.0,Pontevedra,,Spain,ES,42.6951224,-8.2470976,Europe/Madrid,,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJ9ewlXUa6Lw0RcH6vsun5fBQ&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,0.0,0.0,0.0,2.0,5.0,https://lh5.googleusercontent.com/p/AF1QipO9N9DSX_gv-Ivlm8DRWhWl7KZKOsrQxr1xs-eq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO9N9DSX_gv-Ivlm8DRWhWl7KZKOsrQxr1xs-eq=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,,,,False,,Cruzdeza,,,,,,"https://www.google.com/maps/place/Cruzdeza/@42.695122399999995,-8.2470976,14z/data=!4m8!1m2!2m1!1sCruzdeza!3m4!1s0xd2fba465d25ecf5:0x147cf9e9b2af7e70!8m2!3d42.695122399999995!4d-8.2470976",ChIJ9ewlXUa6Lw0RcH6vsun5fBQ,0xd2fba465d25ecf5:0x147cf9e9b2af7e70,1476329559991221872,1.4763295599912218e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Wasserbox - Pool & Wellness,http://www.wasserbox.es/,"Swimming facility, Fabric product manufacturer, Impermeabilization service, Swimming pool contractor, Swimming pool repair service, Swimming pool supply store",Piscinas,Swimming facility,+34 988 27 10 08,"Polígono Industrial de A Uceira, Calle B, Parcela ZC-1, 32500, Province of Ourense",,"Polígono Industrial de A Uceira, Calle B, Parcela ZC-1",ES,32500.0,Province of Ourense,,Spain,ES,42.4405863,-8.0574671,Europe/Madrid,,False,4.5,6.0,"https://search.google.com/local/reviews?placeid=ChIJE9Z6ZZDtLw0R8Ptv4XbJ4ek&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,0.0,1.0,0.0,0.0,5.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i8JtEzJxlNIZK1qnx9mp2Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=220.73174&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipPhGXZZJN0U_yPPjj6_-JrS8J6LMlpdiK9Vr-yS=w1600-h1000-k-no,,"{""Monday"": ""9AM-1PM,3:30-7:30PM"", ""Tuesday"": ""9AM-1PM,3:30-7:30PM"", ""Wednesday"": ""9AM-1PM,3:30-7:30PM"", ""Thursday"": ""9AM-1PM,3:30-7:30PM"", ""Friday"": ""9AM-1PM,3:30-7:30PM"", ""Saturday"": ""10AM-1PM"", ""Sunday"": ""Closed""}","Monday:9AM-1PM,3:30-7:30PM|Tuesday:9AM-1PM,3:30-7:30PM|Wednesday:9AM-1PM,3:30-7:30PM|Thursday:9AM-1PM,3:30-7:30PM|Friday:9AM-1PM,3:30-7:30PM|Saturday:10AM-1PM|Sunday:Closed",,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh3.googleusercontent.com/-vAVQHe9euLM/AAAAAAAAAAI/AAAAAAAAAAA/_79TfKW-nAA/s44-p-k-no-ns-nd/photo.jpg,,,True,110663766665594634184,Wasserbox - Pool & Wellness,https://www.google.com/maps/contrib/110663766665594634184,,https://wasserbox.es/#contact,,https://wasserbox.es/#contact,"https://www.google.com/maps/place/Wasserbox+-+Pool+%26+Wellness/@42.4405863,-8.0574671,14z/data=!4m8!1m2!2m1!1sWasserbox+-+Pool+%26+Wellness!3m4!1s0xd2fed90657ad613:0xe9e1c976e16ffbf0!8m2!3d42.4405863!4d-8.0574671",ChIJE9Z6ZZDtLw0R8Ptv4XbJ4ek,0xd2fed90657ad613:0xe9e1c976e16ffbf0,16852972793022643184,-1.5937712806869084e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Piscinas 613 82 32 85 Carballino,,Swimming pool contractor,Contratista de piscinas,Swimming pool contractor,,"32500 O Carballiño, Province of Ourense",,,O Carballiño,32500.0,Province of Ourense,,Spain,ES,42.4316551,-8.0775086,Europe/Madrid,,False,,,,,,,,,,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUhVzqj2IC1XfG34KNELWA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=39.953865&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUhVzqj2IC1XfG34KNELWA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=39.953865&pitch=0&thumbfov=100,,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""Closed""}",Monday:9AM-8PM|Tuesday:9AM-8PM|Wednesday:9AM-8PM|Thursday:9AM-8PM|Friday:9AM-8PM|Saturday:9AM-8PM|Sunday:Closed,,,OPERATIONAL,{},,,,,,False,,Piscinas 613 82 32 85 Carballino,,,,,,"https://www.google.com/maps/place/Piscinas+613+82+32+85+Carballino/@42.4316551,-8.0775086,14z/data=!4m8!1m2!2m1!1sPiscinas+613+82+32+85+Carballino!3m4!1s0xd2fed734e84c641:0xd25b9a71a39d825c!8m2!3d42.4316551!4d-8.0775086",ChIJQcaETnPtLw0RXIKdo3GaW9I,0xd2fed734e84c641:0xd25b9a71a39d825c,15157878783712526940,,
"swimming pool, 36510, Bailas (Goias), Galicia, ES","Casa da Igrexa, Camino de Santiago en Arzúa",https://casadaigrexa.business.site/,"Cottage, Audio visual consultant, Farmstay, Holiday home, Outdoor swimming pool",Casa rural,Cottage,+34 625 16 46 33,"Lugar da igrexa, 1, 15819 Viñós, Arzúa, A Coruña",,"Lugar da igrexa, 1","Viñós, Arzúa",15819.0,A Coruña,,Spain,ES,42.868249,-8.165963999999999,Europe/Madrid,,False,4.3,68.0,"https://search.google.com/local/reviews?placeid=ChIJ3Z3Gujy1Lw0Rh1mI1QT8K8E&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,7.0,1.0,2.0,12.0,46.0,320.0,https://lh5.googleusercontent.com/p/AF1QipPzG8D3bwz2DplmKf4jUhmGBytp-m9R7WSENJzk=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPzG8D3bwz2DplmKf4jUhmGBytp-m9R7WSENJzk=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Other"": {""Pool"": true, ""Free parking"": true, ""Free Wi-Fi"": true, ""Wi-Fi"": true, ""Star rating"": ""3 stars""}, ""Amenities"": {""Free Wi-Fi"": true}}",3 stars,,https://lh4.googleusercontent.com/-0Hg60mfOCeA/AAAAAAAAAAI/AAAAAAAAAAA/pmUHqSOQnkc/s44-p-k-no-ns-nd/photo.jpg,,,True,110138065256828872882,"Casa da Igrexa, Camino de Santiago en Arzúa",https://www.google.com/maps/contrib/110138065256828872882,,,,,"https://www.google.com/maps/place/Casa+da+Igrexa%2C+Camino+de+Santiago+en+Arz%C3%BAa/@42.868249,-8.165963999999999,14z/data=!4m8!1m2!2m1!1sCasa+da+Igrexa%2C+Camino+de+Santiago+en+Arz%C3%BAa!3m4!1s0xd2fb53cbac69ddd:0xc12bfc04d5885987!8m2!3d42.868249!4d-8.165963999999999",ChIJ3Z3Gujy1Lw0Rh1mI1QT8K8E,0xd2fb53cbac69ddd:0xc12bfc04d5885987,13919496171011201415,-4.52724790269835e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Gadis Hiper,http://www.gadis.es/,"Hypermarket, Supermarket",Hipermercado,Hypermarket,+34 986 78 70 88,"Rúa Carballeira da Botica, 36500 Pontevedra",,Rúa Carballeira da Botica,Pontevedra,36500.0,Pontevedra,,Spain,ES,42.663655,-8.1192188,Europe/Madrid,,False,4.2,824.0,"https://search.google.com/local/reviews?placeid=ChIJ3bzyfE_HLw0RGfJduRAi2sY&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,28.0,23.0,99.0,260.0,414.0,70.0,https://lh5.googleusercontent.com/p/AF1QipP9uOUDE3wFFXeiVAXBMcKyLvmjDp5FC3dEOZQX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP9uOUDE3wFFXeiVAXBMcKyLvmjDp5FC3dEOZQX=w1600-h1000-k-no,,"{""Monday"": ""9AM-10PM"", ""Tuesday"": ""9AM-10PM"", ""Wednesday"": ""9AM-10PM"", ""Thursday"": ""9AM-10PM"", ""Friday"": ""9AM-10PM"", ""Saturday"": ""9AM-10PM"", ""Sunday"": ""Closed""}",Monday:9AM-10PM|Tuesday:9AM-10PM|Wednesday:9AM-10PM|Thursday:9AM-10PM|Friday:9AM-10PM|Saturday:9AM-10PM|Sunday:Closed,,,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Recycling"": {""Batteries"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,https://lh6.googleusercontent.com/-IkHvaQXfEFs/AAAAAAAAAAI/AAAAAAAAAAA/oR-IK3P2wEo/s44-p-k-no-ns-nd/photo.jpg,,,True,109785774258608976708,Gadis Hiper,https://www.google.com/maps/contrib/109785774258608976708,,,,,"https://www.google.com/maps/place/Gadis+Hiper/@42.663655,-8.1192188,14z/data=!4m8!1m2!2m1!1sGadis+Hiper!3m4!1s0xd2fc74f7cf2bcdd:0xc6da2210b95df219!8m2!3d42.663655!4d-8.1192188",ChIJ3bzyfE_HLw0RGfJduRAi2sY,0xd2fc74f7cf2bcdd:0xc6da2210b95df219,14328802619657417241,-4.1179414540521344e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Carrefour,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/lalin.aspx,Hypermarket,Hipermercado,Hypermarket,+34 986 95 62 30,"Arenal, s/n, 36500 Lalín, Pontevedra",,"Arenal, s/n",Lalín,36500.0,Pontevedra,,Spain,ES,42.668859,-8.102077999999999,Europe/Madrid,,False,4.0,1469.0,"https://search.google.com/local/reviews?placeid=ChIJv78ERDvHLw0RjRwXRehR0k0&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,98.0,79.0,225.0,424.0,643.0,240.0,https://lh5.googleusercontent.com/p/AF1QipPIcsU3HWclAxcSkqACu3-XjS9cld1e2qVDazmp=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPIcsU3HWclAxcSkqACu3-XjS9cld1e2qVDazmp=w1600-h1000-k-no,,"{""Monday"": ""9AM-10PM"", ""Tuesday"": ""9AM-10PM"", ""Wednesday"": ""9AM-10PM"", ""Thursday"": ""9AM-10PM"", ""Friday"": ""9AM-10PM"", ""Saturday"": ""9AM-10PM"", ""Sunday"": ""Closed""}",Monday:9AM-10PM|Tuesday:9AM-10PM|Wednesday:9AM-10PM|Thursday:9AM-10PM|Friday:9AM-10PM|Saturday:9AM-10PM|Sunday:Closed,,,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Cheque cashing"": true, ""Prepared foods"": true}, ""Recycling"": {""Batteries"": true, ""Glass bottles"": true, ""Light bulbs"": true}, ""Payments"": {""Credit cards"": true, ""NFC mobile payments"": true}}",,,https://lh6.googleusercontent.com/-MIAkF8crK6A/AAAAAAAAAAI/AAAAAAAAAAA/LS6QmchGjwQ/s44-p-k-no-ns-nd/photo.jpg,,,True,102166226070567266969,Carrefour,https://www.google.com/maps/contrib/102166226070567266969,,,,,"https://www.google.com/maps/place/Carrefour/@42.668859,-8.102077999999999,14z/data=!4m8!1m2!2m1!1sCarrefour!3m4!1s0xd2fc73b4404bfbf:0x4dd251e845171c8d!8m2!3d42.668859!4d-8.102077999999999",ChIJv78ERDvHLw0RjRwXRehR0k0,0xd2fc73b4404bfbf:0x4dd251e845171c8d,5607634544063093901,5.607634544063094e+18,
"swimming pool, 36510, Bailas (Goias), Galicia, ES",Juguettos,https://juguettos.com/,"Toy store, Children's furniture store, Childrens store, Doll store, Figurine shop, Game store, Miniatures store, Video game store",Toy store,Toy store,+34 886 21 76 04,"Rúa Antonia Ferrín Moreiras, 28, 36500 Lalín, Pontevedra",,"Rúa Antonia Ferrín Moreiras, 28",Lalín,36500.0,Pontevedra,,Spain,ES,42.6628782,-8.1096528,Europe/Madrid,,False,4.7,109.0,"https://search.google.com/local/reviews?placeid=ChIJo0QCoTfHLw0Rth8dtnlCSgE&q=swimming+pool,+36510,+Bailas+(Goias),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,2.0,0.0,3.0,24.0,80.0,4.0,https://lh5.googleusercontent.com/p/AF1QipMNLnisi3WLEBnHNNJN38SF-PMPJUvS5EZvTOT7=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMNLnisi3WLEBnHNNJN38SF-PMPJUvS5EZvTOT7=w1600-h1000-k-no,,"{""Monday"": ""10AM-1:30PM,4:30-8:30PM"", ""Tuesday"": ""10AM-1:30PM,4:30-8:30PM"", ""Wednesday"": ""10AM-1:30PM,4:30-8:30PM"", ""Thursday"": ""10AM-1:30PM,4:30-8:30PM"", ""Friday"": ""10AM-1:30PM,4:30-8:30PM"", ""Saturday"": ""10AM-2PM,5-8:30PM"", ""Sunday"": ""Closed""}","Monday:10AM-1:30PM,4:30-8:30PM|Tuesday:10AM-1:30PM,4:30-8:30PM|Wednesday:10AM-1:30PM,4:30-8:30PM|Thursday:10AM-1:30PM,4:30-8:30PM|Friday:10AM-1:30PM,4:30-8:30PM|Saturday:10AM-2PM,5-8:30PM|Sunday:Closed",,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,https://lh5.googleusercontent.com/-s029J69xWek/AAAAAAAAAAI/AAAAAAAAAAA/uGR05x7AYOg/s44-p-k-no-ns-nd/photo.jpg,,,True,118395671717539996098,Juguettos,https://www.google.com/maps/contrib/118395671717539996098,,,,,"https://www.google.com/maps/place/Juguettos/@42.6628782,-8.1096528,14z/data=!4m8!1m2!2m1!1sJuguettos!3m4!1s0xd2fc737a10244a3:0x14a4279b61d1fb6!8m2!3d42.6628782!4d-8.1096528",ChIJo0QCoTfHLw0Rth8dtnlCSgE,0xd2fc737a10244a3:0x14a4279b61d1fb6,92959832828354486,9.295983282835448e+16,
"public swimming pool, 15816, Andavao (San Martiño), Galicia, ES",Piscina Climatizada AGASP A Estrada,https://sites.google.com/view/piscina-climatizada-a-estrada/inicio,Fitness center,Centro deportivo,Fitness center,+34 986 18 01 98,"Rúa da Cultura, s/n, 36680 A Estrada, Pontevedra",,"Rúa da Cultura, s/n",A Estrada,36680.0,Pontevedra,,Spain,ES,42.6905264,-8.506838499999999,Europe/Madrid,,False,4.5,130.0,"https://search.google.com/local/reviews?placeid=ChIJr5noaDYJLw0RfXdfBzeh0xs&q=public+swimming+pool,+15816,+Andavao+(San+Marti%C3%B1o),+Galicia,+ES&authuser=0&hl=en&gl=ES",,,5.0,0.0,5.0,29.0,91.0,9.0,https://lh5.googleusercontent.com/p/AF1QipOXvSI8-BMoHwM-8GWH9iz3kjwJFYfCX9KPv5a_=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOXvSI8-BMoHwM-8GWH9iz3kjwJFYfCX9KPv5a_=w1600-h1000-k-no,,"{""Monday"": ""9AM-11PM"", ""Tuesday"": ""9AM-11PM"", ""Wednesday"": ""9AM-11PM"", ""Thursday"": ""9AM-11PM"", ""Friday"": ""9AM-11PM"", ""Saturday"": ""9AM-2PM,6-9PM"", ""Sunday"": ""10AM-2PM""}","Monday:9AM-11PM|Tuesday:9AM-11PM|Wednesday:9AM-11PM|Thursday:9AM-11PM|Friday:9AM-11PM|Saturday:9AM-2PM,6-9PM|Sunday:10AM-2PM",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Sauna"": true, ""Swimming pool"": true}, ""Children"": {""Good for kids"": true}}",,,https://lh4.googleusercontent.com/-qIjh9bZMqso/AAAAAAAAAAI/AAAAAAAAAAA/J4RrxGlb3S0/s44-p-k-no-ns-nd/photo.jpg,,,True,107964054272423484722,Piscina Climatizada AGASP A Estrada,https://www.google.com/maps/contrib/107964054272423484722,,,,,"https://www.google.com/maps/place/Piscina+Climatizada+AGASP+A+Estrada/@42.690526399999996,-8.506838499999999,14z/data=!4m8!1m2!2m1!1sPiscina+Climatizada+AGASP+A+Estrada!3m4!1s0xd2f093668e899af:0x1bd3a137075f777d!8m2!3d42.690526399999996!4d-8.506838499999999",ChIJr5noaDYJLw0RfXdfBzeh0xs,0xd2f093668e899af:0x1bd3a137075f777d,2005123516828972925,2.0051235168289728e+18,
